Headline,Body ID,Stance
"IS Beheads Briton David Cawthorne Haines, Threatens to Execute Another Briton, Alan Henning",15,unrelated
Cameron vows to hunt down IS 'monsters' after Haines murder,15,unrelated
British hostage David Haines beheaded by Islamic State terrorists,15,unrelated
KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants,15,unrelated
British aid worker David Haines beheaded by ISIL,15,unrelated
Unverified video shows beheading of aid worker David Haines,15,unrelated
ISIS Extremists Claim to Behead British Hostage David Haines,15,unrelated
Guru who ordered 400 followers to be castrated 'so they could be closer to God' is investigated for grievous bodily harm in India,15,unrelated
Banksy 'Arrested & Real Identity Revealed' Is The Same Hoax From Last Year,15,unrelated
Woman Says She Gave Her Cheating Man a Printout of His DMs for Christmas,15,discuss
ISIS video showing beheading triggers international response,15,unrelated
Isis video claims to show beheading of British hostage David Haines,15,unrelated
Alleged Ottawa gunman: What we know so far about Michael Zehaf-Bibeau,15,unrelated
Amazon.com to open first physical store in Manhattan: DJ,15,unrelated
"Hostage David Haines' Murder 'Evil', PM Says",15,unrelated
Unconfirmed reports saying ISIS UK Hostage David Haines Beheaded,15,unrelated
David Haines beheading video confirmed genuine; UK PM Cameron vows to hunt down ISIS 'monsters',15,unrelated
ISIS Video Claims to Show Beheading of British Hostage,15,unrelated
"ISIS Video Shows Execution of David Cawthorne Haines, British Aid Worker",15,unrelated
"David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports",15,unrelated
Surreal Photos of Fisherman’s Jaw-Dropping Catch Will Likely Have People Wondering If It’s Real,15,unrelated
"Report: The Apple Watch Will Only Last 2.5 Hours With ""Heavy"" Use",15,unrelated
British Aid Worker Confirmed Murdered By ISIS,15,unrelated
Rumors of ISIS leader's death debunked,15,unrelated
ISIS Video Purports To Show Beheading Of British Aid Worker,15,unrelated
Search launched for dog's owner after pooch found dumped next to suitcase filled with belongings,16,agree
Angry mob cut off rapist’s penis with meat cleaver (VIEWER DISCRETION),17,unrelated
Indian 'Rapist' Castrated By Angry Mob Who Hack Off Gentials With Meat Cleaver (GRAPHIC PICTURES),17,unrelated
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",17,unrelated
'Sex attacker' has penis cut off with a cleaver in India,17,unrelated
Is Kim Jong-un Opening North Korean Restaurant in Scotland?,17,unrelated
"Rajasthan: Man Tries to Rape Teenager, Angry Mob Chops His Penis Off",17,unrelated
Abdel Majed Abdel Bary Emerges as Suspect in Foley Beheading,17,unrelated
’6 Days Darkness in December 2014′ 100% Fake; NASA Confirmed 3 Days Total Darkness Hoax as Well,17,agree
REPORTS: JORDANIAN KING PERSONALLY FLYING SORTIES AGAINST ISIS,17,unrelated
Tiger Woods' agent shoots down report of failed drug test,17,unrelated
Jordan king cites Clint Eastwood in revenge vow,17,unrelated
Angry mob hacks off alleged rapist's genitals with meat cleaver after dragging him into butchers,17,unrelated
"Rumors of King Abdullah Flying in Airstrikes Not True, Fox Excited Anyway",17,unrelated
"Is North Korea, world's most secret state, really planning a new restaurant in Scotland?",17,unrelated
Taylor Lianne Chandler: Michael Phelps' Cougar Girlfriend Revealed?,17,unrelated
Jordan Vs ISIS: Reports Say King Abdullah II Could Personally Lead Airstrikes After Pilot’s Death,17,unrelated
Kim Jong-Un's Scottish Dog Meat Restaurant Is Probably Fabricated Shite,17,unrelated
Is Kim Jong-Un Really Opening a Restaurant in Scotland?,17,unrelated
Jordan’s King Abdullah Did Not Personally Fly Airstrikes On ISIS,17,unrelated
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,17,unrelated
Lynch Mob Castrates Alleged Rapist In Rajasthan,17,unrelated
Anyone for dog meat soup? Kim Jong-Un considers opening restaurant in Scotland selling North Korean delicacies,17,unrelated
"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",17,unrelated
Report: Taliban Detainee Swapped for Bowe Bergdahl Suspected of Trying to Return to Terrorism,17,unrelated
Kim Jong-un 'set to open a new restaurant in SCOTLAND',17,unrelated
Jordan’s King May Participate Personally In ISIS Raids,17,unrelated
Could Kim Jong Un open a restaurant in Scotland?,17,unrelated
"No, Jordan's King Abdullah II is not personally flying planes against Isis",17,unrelated
Eye-catching! Rare sighting of Anna Wintour without her trademark sunglasses as she leaves 'rat-infested' Vogue office,17,unrelated
Isis leader Abu Bakr al-Baghdadi's 'wife and son detained in Lebanon',17,unrelated
Rajasthan: Angry mob teaches rapist a lesson; chops penis off,17,unrelated
Man has his PENIS cut off by angry mob after 'attempted rape' of teenager,17,unrelated
This Kid Made $72 Million During Lunch,17,unrelated
North Korean leader Kim Jong-un to open restaurant in Scotland,17,unrelated
Vigilantes cut off alleged rapist's penis,17,unrelated
Angry mob chops off man's genitals with butcher’s knife for alleged rape attempt,17,unrelated
Would-be rapist has penis severed by angry mob,17,unrelated
SHOCKING: Indian Man's Penis Cut-off After He Was Caught Attempting Rape [Photos],17,unrelated
Lynch mob use butcher's meat cleaver to castrate rapist they caught attacking teenage girl in alleyway in Indian city,17,unrelated
Will King of Jordan lead airstrikes on ISIS HIMSELF? Reports say trained pilot plans to take part in attack after quoting Clint Eastwood's Unforgiven to Congressmen,17,unrelated
"Video showing American journalist beheaded believed real, officials and family say",17,unrelated
Is Kim Jong Un's sister Kim Yo Jong in charge?,17,unrelated
KIM DINE WITH ME: Porky president Kim Jong-un to open UK restaurant serving DOG,17,unrelated
"Big Bank Hank, co-founder of the Sugarhill Gang, has died",17,unrelated
Kim Jong-Un planning Scottish restaurant,17,unrelated
TBS speeds up Seinfeld a full 7.5 percent - here is the proof,17,unrelated
North Korea denies plans to open a restaurant in Scotland,17,unrelated
North Korean dictator Kim Jong-Un to open restaurant in Scotland,17,unrelated
India Rape Crisis Sees Mob Castrate Alleged Sex Attacker in Shocking Scenes,17,unrelated
North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,17,unrelated
Libya: Missing Libya Planes Spark Security Concerns,17,unrelated
North Korea dictator Kim Jong-un 'set to open a new restaurant in SCOTLAND',17,unrelated
Italian fisherman catches monstrous 280-pound catfish,18,agree
That powerful Lego letter to parents from the 1970s? It's real,22,unrelated
"These egalitarian Lego instructions from the 1970s are pretty cool, but are they real?",22,unrelated
From bendgate to hairgate: Now iPhone 6 users complain the device is ripping out their hair,22,unrelated
The iPhone 6 'Hairgate' Is Not a Thing,22,unrelated
#Hairgate: iPhone 6 users say device pulls out hair,22,unrelated
"Evander Kane ""On Way Out"" From Source, Price Is Very High; Who Is In?",22,unrelated
"HBO streaming service could launch in April for $15 per month, work on Apple TV",22,discuss
#Hairgate trends on social media: iPhone 6 users complain of ripped out hair,22,unrelated
"#Hairgate: Reports of iPhone 6 pulling out hair, beards, likely exaggerated",22,unrelated
"Forty years ago, Lego wrote a powerful letter to parents about how gender works",22,unrelated
'Hairgate': iPhone hit by new social media storm,22,unrelated
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,22,unrelated
Developer quits using the app he was hired to make—or did he?,22,unrelated
'Hairgate': iPhone 6 users encounter latest Apple problem after 'bendgate',22,unrelated
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,22,unrelated
Is the iPhone 6 Really Pulling Out Your Hair?,22,unrelated
Accountant Claims Comcast Got Him Fired From His Job for Reporting a Customer Service Issue,22,unrelated
"These LEGO Instructions from 1974 Are Awesome (And Yes, They're Real)",22,unrelated
'There is no limit to their depravity' Islamic State FEED mother her own SON,22,unrelated
A Letter Lego Sent to Parents in 1974 Holds an Important Message for the Parents of 2014,22,unrelated
Apple Users Add Hairgate to iPhone 6 Problems,22,unrelated
IPhone 6 users are tearing their hair out,22,unrelated
WHO ‘probing’ whether ISIS fighters got Ebola,22,unrelated
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,22,unrelated
Apple Reportedly Relying More Heavily on Samsung for iPhone 6 and Apple Watch Components,22,unrelated
Lego letter from the 1970s still offers a powerful message to parents 40 years later,22,unrelated
Report: US Drones Over Syria Looking for ISIS Leader Abu Bakr al-Baghdadi,22,unrelated
Lego letter to parents in 1974 on gender equality still resonates 40 years on,22,unrelated
Brian Williams slams social media for speculation weatherman Mike Seidel relieved himself on air,22,unrelated
Letter From Lego To Parents In The '70s Makes An Important Point About Gender,22,unrelated
First bendgate... now it's HAIRGATE: Angry iPhone 6 owners claim design is causing chunks of their hair to be ripped out when they make a phone call,22,unrelated
Dumped woman spends a week in KFC to get over ex,23,unrelated
Viral Photo Shows How Chinese Workers Are Used to Manipulate App Store Rankings,23,unrelated
Crazy iPhone rig shows how Chinese workers manipulate App Store rankings,23,unrelated
"Lady on FB: I'm 41, Intersex, and Fucked Michael Phelps on First Date",23,discuss
A viral photo in China shows how to manipulate App Store rankings the hard way,23,unrelated
"Apple Watch Specs Tipped; Said to Feature 512MB RAM, 4GB of Storage",23,unrelated
App brush list actually do so sister you tired it?,23,unrelated
Iraqi media: ISIS militants have contracted Ebola,23,unrelated
Staff Reporter,23,unrelated
Crank-Boosting Behind Top Apps in App Store,23,unrelated
China App Store Manipulation Photo Goes Viral - But Is It Real?,23,unrelated
Chugging eggnog sends Utah man to hospital,23,unrelated
Macaulay Culkin Dead: Actor Once Again Victim Of Death Hoax,24,agree
Saudi cleric condemns snowmen as anti-Islamic,25,agree
Saudi fatwa banning snowmen triggers heated debate,26,unrelated
Obama: murder of James Foley 'shocks the conscience of the entire world',26,unrelated
TBS Speeds up SEINFELD by 7.5% to Add 2 More Minutes of Commercials,26,unrelated
BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,26,unrelated
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",26,agree
ISIL allegedly kills US journalist in video,26,unrelated
Isis claims to behead US journalist,26,unrelated
You're Not Going to Become Weightless on January 4th,26,unrelated
"A Vice Guide To Spending $300,000 On Dinner",26,unrelated
Journalist James Wright Foley reportedly beheaded by ISIS,26,unrelated
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",26,unrelated
Apple may launch 12-inch MacBook Air with Retina Display,26,unrelated
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,26,unrelated
Did NBC Nightly News Go Live To A Man Who Was Taking A Piss?,26,unrelated
Saudi Arabia Cleric Issues Fatwa Against Building Snowmen,26,unrelated
Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,26,unrelated
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,26,unrelated
Mum faces real-life Sophie's Choice – as she tries to sell her son to fund daughter's care,26,unrelated
ISIS Seemingly Beheaded American Journalist James Wright Foley,26,unrelated
‘Banksy’ Instagram tribute to Charlie Hebdo victims not posted by artist,26,unrelated
US officials: Video shows American's execution,26,unrelated
"Obama, Outraged Over Beheading, Vows to Stay on Course",26,unrelated
Audio recording allegedly captures moment Michael Brown was shot,26,unrelated
Schoolboy almost killed by electric shock claims he now has superpowers like Magneto,26,unrelated
"Video showing American journalist beheaded believed real, officials and family say",26,unrelated
Isis militants claim to have killed US journalist James Foley,26,unrelated
Video shows ISIL beheading of photojournalist James Foley,26,unrelated
"Sick Kansas City man said not to have Ebola, U.S. plans new steps to fight virus",26,unrelated
